id_bien,adresse,surf_carrez,nb_lot,type_local,surf_reelle,nb_piece,idcom
9480O783,28  RUE ROBERT GIRAUDINEAU,29.34,1,Appartement,23,2,2978
9433AB362,232 B AV DE LA REPUBLIQUE,80.75,1,Maison,53,3,2981
9415V181,142  AV DU GENERAL LECLERC,26.92,1,Appartement,27,1,2979
9452AE14114,4  RUE PIERRE BROSSOLETTE,60.05,3,Appartement,60,3,2977
9458AL1012,6  VLA DE LA GARENNE,74.84,1,Maison,68,3,2982
9433R3347,36  AV ERNEST RENAN,30.89,1,Appartement,27,2,2981
9415AC4587,8 B RUE DES MOINES ST MARTIN,21.29,1,Appartement,20,1,2979
9417DT6652,98  AV DU PARC,46.81,1,Appartement,50,3,2983
9452I7113,36  RUE THEODORE HONORE,29.83,2,Appartement,23,2,2977
9452Q5961,23  BD DE STRASBOURG,98.24,1,Appartement,95,5,2977
9415D3614,9001  RUE DE LA PASSERELLE,65.36,2,Appartement,66,4,2979
9452J8916,108 B BD DE STRASBOURG,86.55,2,Appartement,86,6,2977
9417H20437,98  AV DU GENERAL DE GAULLE,49.07,2,Appartement,48,3,2983
9480N6672,23  AV FOCH,47.01,1,Appartement,45,2,2978
9467H874,7  RUE DE L EPINETTE,51.24,2,Appartement,50,3,2980
9433U2571020,86  AV DE STALINGRAD,62.09,2,Appartement,63,3,2981
9433AY13222,36  RUE JULES FERRY,43.9,2,Appartement,42,3,2981
9467F3529,7  RUE DE BERULLE,49.4,2,Appartement,51,3,2980
9480A1566,4 B RUE DE LA PAIX,38.83,1,Appartement,39,3,2978
9480A1155,3  RUE DE LA FRATERNITE,15.91,1,Appartement,17,1,2978
9417AF54207,111  AV ROGER SALENGRO,43.18,1,Appartement,43,2,2983
9480Q174,4  RUE MASSUE,8.51,1,Appartement,8,1,2978
9433BS663,4  VLA DE LA DAME BLANCHE,23.92,2,Appartement,25,2,2981
9433BS9311,66  AV FOCH,66.73,2,Appartement,62,3,2981
9480G21112,18  RUE FAIE FELIX,34.51,2,Appartement,30,1,2978
9452J21017,23  BD GALLIENI,63.19,2,Appartement,63,3,2977
9480S14111,138  AV DE PARIS,19.4,1,Appartement,27,1,2978
9433BC1456,97  RUE DALAYRAC,58.4,1,Appartement,62,3,2981
9458T1013,105  AV LEDRU ROLLIN,26.41,1,Appartement,24,1,2982
9452R1639,7 B AV DE LA SOURCE,70.58,2,Appartement,70,3,2977
9480X15201,21  RUE DU DONJON,56.29,1,Appartement,65,1,2978
9480C354,112  RUE DE MONTREUIL,126.14,1,Appartement,123,4,2978
9467B252,5  RUE TALUS DU COURS,86.07,2,Appartement,86,3,2980
9415AF6472,58  RUE DE L ORMERAIE,78.87,1,Maison,80,4,2979
9458Q1568,11  RUE DE L'EMBARCADERE,40.72,1,Appartement,40,2,2982
9417AL6115,148  RUE DE VERDUN,66.6,2,Appartement,67,4,2983
9433AC623,18  RUE GAY LUSSAC,34.96,1,Maison,35,2,2981
9480B958,80  RUE DE MONTREUIL,44.01,1,Appartement,43,3,2978
9452R1641,7 B AV DE LA SOURCE,47.51,2,Appartement,46,2,2977
9467B3419,127  AV GALLIENI,87.85,1,Appartement,87,3,2980
9452E270,28 T RUE DE PLAISANCE,100,1,Appartement,96,4,2977
9480X18041,15  RUE DES VIGNERONS,29.58,1,Appartement,31,2,2978
9433BX6111,30  VLA MADELEINE,13.09,1,Appartement,25,1,2981
9467G121162,1  SQ NUNGESSER,36.02,2,Appartement,35,2,2980
9458AO15810,70  AV PIERRE BROSSOLETTE,17.44,1,Appartement,18,1,2982
9433BX85244,2   RES CLOS D ORLEANS,60.81,2,Appartement,63,3,2981
9467G1309,74  AV DU GEN DE GAULLE,64.38,1,Appartement,64,3,2980
9467G11517,17  RUE ALLARD,42.27,2,Appartement,41,2,2980
9480K12206,1  RUE ADOLPHE ALPHAND,43.53,2,Appartement,43,2,2978
9452L14833,10  RUE BRILLET,66.88,2,Appartement,68,3,2977
9433S2471,47  RUE DES BEAUMONTS,130.06,1,Maison,140,5,2981
9480I22951,164  RUE DE LA JARRY,59.2,2,Appartement,60,3,2978
9433BD79121,9  RUE MAUCONSEIL,22.76,1,Appartement,25,1,2981
9480D4817,52 B RUE DE STRASBOURG,31.9,1,Appartement,31,2,2978
9433O2892,10  AV VICTOR HUGO,61.71,1,Appartement,55,3,2981
9458AT354,199  AV PIERRE BROSSOLETTE,38.51,2,Appartement,46,2,2982
9433AX7317,25  RUE GAMBETTA,25.22,2,Appartement,26,2,2981
9458AJ6913,14  ALL LEONIDE,25.3,1,Appartement,25,1,2982
9415P8223,17  RUE LEOPOLD BELLAN,36.47,2,Appartement,38,2,2979
9433Z620,182  AV DE LA REPUBLIQUE,18.9,1,Appartement,19,1,2981
9417AL61159,148  RUE DE VERDUN,63.09,2,Appartement,64,4,2983
9417AO207181,8  RUE DE VERDUN,57.79,2,Appartement,62,4,2983
9452AE29354,16  RUE PAUL BERT,137.59,2,Appartement,110,5,2977
9433BV375,10  AV DE LA BELLE GABRIELLE,71.06,1,Appartement,72,3,2981
9452AI16410,54  AV KLEBER,53.42,2,Appartement,52,3,2977
9458AN8026,2  RUE DE TANNEBOURG,63.04,2,Appartement,46,3,2982
9480S9725,6  RUE GEORGES HUCHON,41.72,1,Appartement,42,2,2978
9467I431,51  AV ALPHAND,95.05,2,Appartement,91,3,2980
9467I111244,89 B AV DU GEN DE GAULLE,59.11,2,Appartement,50,3,2980
9480O1941,4  AV FOCH,148.48,1,Appartement,89,3,2978
9452M3913,49  BD DE STRASBOURG,62.42,3,Appartement,62,3,2977
9417AY9487,10  RUE DE MUSSELBURGH,66.99,2,Appartement,68,4,2983
9433L258108,4  RUE PAUL ELUARD,82.02,2,Appartement,80,4,2981
9433BT1641,66  BD DE VINCENNES,26.4,1,Appartement,27,1,2981
9452AD143309,2  RUE DE LA MUETTE,71.07,2,Appartement,71,3,2977
9480L1531,1  BD DE LA LIBERATION,111.73,2,Appartement,117,4,2978
9433BT151,73  RUE MARCEL ET JACQUES GAUCHER,28.62,2,Appartement,33,2,2981
9417I1012,103 B BD ARISTIDE BRIAND,51.01,2,Maison,45,3,2983
9417AP1109,2  RUE DIDEROT,64.22,2,Appartement,64,4,2983
9452S45111,39  AV DE LA BELLE GABRIELLE,30.11,2,Appartement,31,1,2977
9433AV19010,12 B RUE MAUCONSEIL,136.66,6,Maison,135,6,2981
9433Y1481,55  RUE DES PRES LORETS,45.03,1,Maison,44,3,2981
9417J3613,49  RUE JEAN SAVU,21.2,2,Appartement,22,1,2983
9480J882,257  RUE DIDEROT,26,2,Appartement,39,2,2978
9452AI2254,13  RUE HENRY DUNANT,42.7,1,Appartement,39,2,2977
9480P6919,127  RUE DE FONTENAY,70.86,2,Appartement,71,3,2978
9467E1114,48  CHS DE L ETANG,16.15,1,Appartement,17,1,2980
9452D9966,7  AV MARECHAL MAUNOURY,43.32,1,Appartement,44,2,2977
9480G21126,18  RUE FAIE FELIX,93.93,2,Appartement,100,4,2978
9480V75563,13  AV DU PETIT PARC,22.88,2,Appartement,23,1,2978
9417AV77111,182 B RUE DE VERDUN,64.42,2,Appartement,64,3,2983
9417H20477,98  AV DU GENERAL DE GAULLE,47.88,2,Appartement,48,3,2983
9480T1411,114  AV DE PARIS,59.55,1,Appartement,60,3,2978
9417I75,115  AV DU GENERAL DE GAULLE,39.67,1,Appartement,64,4,2983
9467I6114,91  AV DU GEN DE GAULLE,53.17,1,Appartement,56,2,2980
9417DT9917,35  RUE DE PLESSIS TREVISE,49,2,Appartement,55,1,2983
9452L14837,10  RUE BRILLET,68.35,2,Appartement,68,3,2977
9417F5281,16  AV DU GENERAL DE GAULLE,19.06,1,Appartement,20,1,2983
9480X1507,25  AV DE PARIS,68.87,1,Appartement,65,3,2978
9480B9621,82  RUE DE MONTREUIL,56.27,2,Appartement,57,3,2978
9467I1516,12  AV ROBERT-ANDRE VIVIEN,72.52,2,Appartement,75,4,2980
9417AV14134,42 B AV CARNOT,67.25,2,Appartement,68,3,2983
9480K12331,2  PL JEAN SPIRE LEMAITRE,67.77,2,Appartement,68,3,2978
9452C153234,69  RUE DE PLAISANCE,82.36,2,Appartement,82,4,2977
9458Q156147,7  RUE DE L'EMBARCADERE,25.88,1,Appartement,26,1,2982
9480N2147,23  AV GABRIEL PERI,32.58,3,Appartement,26,2,2978
9480N2141,23  AV GABRIEL PERI,11,1,Appartement,14,1,2978
9467I3622,19  AV ROBERT-ANDRE VIVIEN,59.54,1,Appartement,63,3,2980
9417H204161,98  AV DU GENERAL DE GAULLE,37.5,2,Appartement,36,2,2983
9480V2110,38  AV DU PETIT PARC,38.34,1,Appartement,41,2,2978
9417Y14121,43  AV DE LA REPUBLIQUE,57.06,2,Appartement,57,2,2983
9458N12411,14 B RUE DANIELLE CASANOVA,83.8,3,Appartement,81,4,2982
9467J196209,2  RUE DE VERDUN,45.4,1,Appartement,50,2,2980
9480F402,30 B RUE DE LA LIBERTE,51.89,1,Appartement,54,1,2978
9458AE819,42 B AV GEORGES CLEMENCEAU,13.29,2,Appartement,33,3,2982
9467G3013,8  AV ALPHAND,59.53,2,Appartement,60,3,2980
9433BP15510,41  RUE PIERRE SEMARD,65.28,2,Appartement,67,3,2981
9452I12615,60  RUE THEODORE HONORE,87.51,2,Appartement,88,4,2977
9480R7139,14  AV GEORGES CLEMENCEAU,45,1,Appartement,44,2,2978
9458AO1084,4 B RUE LATERALE DU VIADUC,26.96,2,Appartement,28,1,2982
9480N6670,23  AV FOCH,26.17,1,Appartement,23,1,2978
9480K1310107,6  RUE DES POMMIERS,68.25,2,Appartement,68,3,2978
9467G17213,34  RUE DE L ALOUETTE,41.05,2,Appartement,44,2,2980
9417BJ6625,23  RUE KARL MARX,57.78,2,Appartement,58,3,2983
9480R76,24  RUE FAYS,56.43,1,Appartement,45,3,2978
9480B292308,3  RUE CHARLES PATHE,89.1,2,Appartement,89,4,2978
9458Q141101,6  RUE DE L'EMBARCADERE,60.12,1,Appartement,60,3,2982
9480U1274,6  RUE D ESTIENNE D ORVES,78.04,1,Appartement,83,3,2978
9452J7713,81  RUE THEODORE HONORE,24.51,2,Appartement,26,2,2977
9433BU1520,27  AV FOCH,37.05,2,Appartement,37,2,2981
9452AD143304,2  RUE DE LA MUETTE,31.61,2,Appartement,32,1,2977
9480R1318,44  RUE CELINE ROBERT,33.37,2,Appartement,33,2,2978
9467E297,7  RUE DU LAC,57.77,1,Appartement,51,3,2980
9467E4110,37  AV DU GEN DE GAULLE,24.68,1,Appartement,26,2,2980
9467A9521,7  RUE PLISSON,42.7,2,Appartement,45,2,2980
9452L4620,10  RUE EMILE ZOLA,89.04,2,Appartement,72,4,2977
9415AN324257,181  BD PASTEUR,68.5,2,Appartement,67,4,2979
9452O14645,123  RUE DE FONTENAY,68.11,2,Appartement,67,4,2977
9415AK317318,9001  RUE DU 2 DECEMBRE 1870,65.42,2,Appartement,62,3,2979
9415K9434,4  RUE JEAN GRANDEL,43.18,2,Appartement,44,2,2979
9467F764,3  AV VICTOR HUGO,54.25,2,Appartement,55,3,2980
9433BC21551,80  RUE PASTEUR,78.14,2,Appartement,82,3,2981
9415T51146,19  QUAI LOUIS FERBER,48.16,2,Appartement,49,2,2979
9458F275101,64 B AV LAMARTINE,90.8,1,Appartement,91,4,2982
9467A910,15  AV QUIHOU,55.65,3,Appartement,59,2,2980
9480X18060,15  RUE DES VIGNERONS,15.8,1,Appartement,16,1,2978
9452Q15142,7  BD DE STRASBOURG,82.52,1,Appartement,83,4,2977
9458AO19234,80  AV PIERRE BROSSOLETTE,92.15,2,Appartement,89,4,2982
9467F2213,12  RUE ALLARD,52.7,2,Appartement,50,3,2980
9458V4713,57 B AV LEDRU ROLLIN,50.45,1,Appartement,49,2,2982
9415U67232,27  QUAI LOUIS FERBER,81.33,1,Appartement,81,3,2979
9433AY223107,59  RUE ROUBLOT,45.45,2,Appartement,41,2,2981
9467I82106,3  AV DE LA PELOUSE,27.88,2,Appartement,30,2,2980
9480Q4619,94  AV AUBERT,80.66,2,Appartement,88,4,2978
9480D2551,13  RUE DIDEROT,43.01,1,Appartement,42,1,2978
9480V8927,18  RUE DES VIGNERONS,18.57,1,Appartement,19,1,2978
9480E10324,40  RUE DIDEROT,89.87,2,Appartement,92,3,2978
9480R5826,28  RUE GEORGES HUCHON,32.38,2,Appartement,41,2,2978
9452B14816,1  AV MARECHAL LYAUTEY,84.72,2,Appartement,87,5,2977
9480K14130,25  AV DES MURS DU PARC,19.9,1,Appartement,20,1,2978
9480X16849,16  AV DU GAL DE GAULLE,93.83,1,Appartement,98,3,2978
9433AV12217,14  RUE MAUCONSEIL,29.05,2,Appartement,28,2,2981
9480S12468,25  RUE DES LAITIERES,25.48,1,Appartement,28,2,2978
9433AJ27362,120  AV DU MARECHAL JOFFRE,69.09,2,Appartement,69,3,2981
9417AM15232,99 B RUE DIDEROT,61.02,2,Appartement,61,4,2983
9417Q921010,12  CITE ANDRE JOLY,38.74,1,Appartement,40,2,2983
9458U314,1  RUE DE LA STATION,54.87,3,Appartement,59,3,2982
9458AG19413,20  RUE DE LA STATION,68.95,2,Appartement,83,4,2982
9452D63404,6  RUE ANQUETIL,70.4,1,Appartement,70,3,2977
9452H1719,21  RUE DES CLAMARTS,35.1,2,Appartement,35,2,2977
9417S1465,148  AV DU GENERAL DE GAULLE,38.41,1,Appartement,35,2,2983
9417AH612,4  IMP SAINT ETIENNE,78.29,1,Maison,97,5,2983
9433BF2334,39  RUE DE NEUILLY,21.45,1,Appartement,20,1,2981
9458AP94132,86  AV PIERRE BROSSOLETTE,67.36,2,Appartement,63,3,2982
9458D2218,53  AV PRESIDENT ROOSEVELT,52.69,2,Appartement,53,3,2982
9467I111135,10  AV SAINTE MARIE,31.34,1,Appartement,32,2,2980
9452AG4644,4  RUE RUE ABBE GUILLEMINAULT,72.32,1,Appartement,71,3,2977
9480R7131,14  AV GEORGES CLEMENCEAU,46.72,1,Appartement,46,2,2978
9452AE33940,7  SQ LA FONTAINE,23.85,1,Appartement,25,1,2977
9417CO17724,1290  AV MAURICE THOREZ,58.19,2,Appartement,57,3,2983
9458P1139,134  BD DE L ALSACE LORRAINE,44.02,1,Appartement,34,2,2982
9467J205223,1  RUE EUGENE RINGUET,41.68,1,Appartement,45,2,2980
9458I1411,229  AV DU GENERAL DE GAULLE,47.05,2,Appartement,51,3,2982
9480N9920,18  AV PIERRE BROSSOLETTE,30.1,2,Appartement,30,1,2978
9452AH2854,8  RUE NOUVELLE,43.37,1,Appartement,39,2,2977
9458Z17019,43  AV GABRIEL PERI,65.18,1,Appartement,64,3,2982
9458H24,4  AV LAMARTINE,30.13,2,Appartement,31,2,2982
9417CI72827,10  VLA DES HAUTES COURANTES,69.18,1,Appartement,69,3,2983
9458F4644,8  RUE PIERRE BARBERET,57.51,2,Appartement,56,3,2982
9458AM14024,97  AV PIERRE BROSSOLETTE,40.26,3,Appartement,39,2,2982
9458AQ221116,3  RUE ALBERT LECOCQ,77.34,2,Appartement,80,3,2982
9480S7812,164 B AV DE PARIS,27.27,1,Appartement,30,2,2978
9452J18732,81  BD DE STRASBOURG,31.56,2,Appartement,36,1,2977
9480O787,28  RUE ROBERT GIRAUDINEAU,30.98,1,Appartement,30,1,2978
9458H451,48  AV LAMARTINE,50.38,2,Appartement,50,3,2982
9415AC423,28  RUE DES MOINES ST MARTIN,76.8,2,Maison,79,4,2979
9467D2311,67  AV DE PARIS,51.77,2,Appartement,48,2,2980
9480D25317,47  RUE JOSEPH GAILLARD,70.87,1,Appartement,73,3,2978
9467B3113,133  AV GALLIENI,40.13,2,Appartement,76,2,2980
9480D19515,58  RUE DE STRASBOURG,67.48,2,Appartement,66,3,2978
9452AE3381015,6  PL NUNGESSER ET COLI,35.17,1,Appartement,43,1,2977
9452G1073,64  RUE DES HEROS NOGENTAIS,47.59,2,Appartement,46,2,2977
9417DG2494,39  RUE DES BAS CLAYAUX,81.61,1,Maison,82,4,2983
9417AF611,4  RUE DES FRERES BONNEFF,64.88,1,Maison,65,3,2983
9452Q17622,14  BD GAMBETTA,52.88,2,Appartement,52,3,2977
9415S17965,4  RUE DU FOUR,102.34,2,Appartement,108,5,2979
9452Q5740,25  BD DE STRASBOURG,56.1,2,Appartement,57,3,2977
9417AS57103,192  RUE DIDEROT,60.05,2,Appartement,60,4,2983
9433X24012,151  RUE GAMBETTA,79.03,2,Appartement,79,3,2981
9467B2540,5  RUE TALUS DU COURS,71.62,2,Appartement,71,3,2980
9452K806,30  RUE DE CHATEAUDUN,33.73,1,Appartement,40,1,2977
9480N66116,23  AV FOCH,22.02,1,Appartement,21,1,2978
9467G17743,50  RUE DE L ALOUETTE,26.2,1,Appartement,29,1,2980
9452AE9015,2  RUE JULES FERRY,34.28,2,Appartement,36,2,2977
9480F27106,14  RUE JOSEPH GAILLARD,52.28,2,Appartement,55,3,2978
9467G2257,6  RUE BAUDIN,19.17,2,Appartement,20,1,2980
9458AS3411,12  AV DU GENERAL DE GAULLE,45.64,1,Appartement,46,2,2982
9480S7211,53  RUE DES LAITIERES,73.53,2,Appartement,73,3,2978
9417DH171,15  RUE DE SEVIGNE,53.56,2,Appartement,54,3,2983
9415S16513,14  RUE DU FOUR,59.88,2,Appartement,59,3,2979
9480U1106,5  RUE EUGENIE GERARD,93.25,1,Appartement,93,5,2978
9417AX629,30  RUE ALBERT THOMAS,21.44,1,Appartement,35,2,2983
9458Q10416,6  IMP LEDRU ROLLIN,66.72,2,Appartement,69,4,2982
9417AX6211,30  RUE ALBERT THOMAS,25.41,1,Appartement,35,2,2983
9433BN8823,15  RUE SQUEVILLE,43.79,2,Appartement,45,3,2981
9480A44113,9  PAS DES VARENNES,23.62,1,Appartement,17,1,2978
9415AK317217,9  RUE DU 2 DECEMBRE 1870,65.19,2,Appartement,78,3,2979
9452J211127,109  BD DE STRASBOURG,39.89,2,Appartement,39,2,2977
9480R23111,53  RUE DE LA PREVOYANCE,21.7,1,Appartement,24,2,2978
9433Y26219,158  AV DE LA REPUBLIQUE,33.8,2,Appartement,34,2,2981
9417DO93149,10  AV BOILEAU,68.8,1,Appartement,67,3,2983
9417DL25029,29  AV DU HUIT MAI 1945,75.3,1,Appartement,75,4,2983
9467G166309,9  AV ALPHAND,48.83,2,Appartement,48,2,2980
9458R113,168  AV DU MARECHAL JOFFRE,74.44,2,Appartement,80,3,2982
9467G1408,58  BD DE LA GUYANE,13.38,1,Appartement,14,1,2980
9458AJ16621,103  AV GABRIEL PERI,53.07,2,Appartement,51,2,2982
9452O14938,55  RUE DE FONTENAY,20.17,1,Appartement,19,1,2977
9480Q5119,15  RUE MASSUE,49.64,2,Appartement,50,2,2978
9452D11539,147 T BD DE STRASBOURG,56.08,2,Appartement,50,3,2977
9480V8992,18  RUE DES VIGNERONS,18.68,1,Appartement,21,1,2978
9417CG642,3  RUE DES HAUTS PERREUX,42.2,1,Appartement,40,3,2983
9480F242196,40  RUE DE FONTENAY,45.44,2,Appartement,50,2,2978
9480J9825,13  RUE DES POMMIERS,66.29,2,Appartement,66,4,2978
9452O6418,48  BD GAMBETTA,55.87,2,Appartement,60,2,2977
9480S319,14  RUE FAYS,49.23,1,Appartement,51,2,2978
9417CG641,3  RUE DES HAUTS PERREUX,82.84,1,Maison,84,4,2983
9417CG643,3  RUE DES HAUTS PERREUX,22.79,1,Appartement,20,1,2983
9417F2830,9  AV DU GENERAL DE GAULLE,33.32,1,Appartement,35,2,2983
9467A7122,178  AV GALLIENI,50.23,2,Appartement,50,3,2980
9417J13422,204  BD DE STALINGRAD,37.56,1,Appartement,40,2,2983
9415I1022,2  RUE DE L ADJUDANT FLICK,84.05,2,Appartement,90,4,2979
9417DR492,26 B RUE VILLEBOIS MAREUIL,47.8,1,Maison,52,2,2983
9458AB1841,45  RUE JEAN D'ESTIENNE D'ORVES,37.89,2,Appartement,37,2,2982
9417Y14439,24  BD JULES GUESDE,82.42,2,Appartement,83,4,2983
9433AG32910,4  RUE PAUL LANGEVIN,63.32,2,Appartement,60,3,2981
9458AB521,25  RUE JEAN D'ESTIENNE D'ORVES,34.81,1,Maison,35,2,2982
9452D11535,147 T BD DE STRASBOURG,72.65,2,Appartement,70,4,2977
9417AN237163,1   RES DIDEROT,66.54,2,Appartement,67,4,2983
9417AN237279,11   RES DIDEROT,64.74,2,Appartement,67,4,2983
9480J102106,188  RUE DE LA JARRY,73.98,2,Appartement,72,4,2978
9433BV6425,8  AV DES MARRONNIERS,137.37,1,Appartement,142,6,2981
9433P276114,90  AV ERNEST RENAN,69.71,2,Appartement,69,4,2981
9458Z7123,4  RUE DE TANNEBOURG,35.88,3,Appartement,32,3,2982
9417J16516,18  RUE DE PATAY,15.38,2,Appartement,15,1,2983
9458AK942,17  RUE DES ARTS,86.78,1,Maison,44,3,2982
9467J205119,17  RUE DE L ALOUETTE,64.86,1,Appartement,75,3,2980
9417AX32119,14  QUAI VICTOR HUGO,94.38,2,Appartement,82,2,2983
9480A264,7  RUE GILBERT CLERFAYT,79.25,2,Appartement,62,4,2978
9452D9982,7  AV MARECHAL MAUNOURY,45.72,1,Appartement,46,2,2977
9433BD18715,1  RUE DALAYRAC,41.85,2,Appartement,41,2,2981
9467G17533,22  RUE DE L ALOUETTE,62.4,1,Appartement,63,3,2980
9433BD1895,4  RUE NOTRE DAME,36.51,1,Appartement,40,2,2981
9480J107264,109  RUE DEFRANCE,69.05,2,Appartement,69,3,2978
9480A22713,6  RUE DES DEUX COMMUNES,53.58,2,Appartement,58,3,2978
9433BU4611,1 T AV DE LA DAME BLANCHE,64.85,2,Appartement,66,2,2981
9433V25020,64  RUE DE TRUCY,76.06,2,Appartement,78,3,2981
9417AY9497,10  RUE DE MUSSELBURGH,66.77,2,Appartement,74,4,2983
9480P6022,30  AV DE LA REPUBLIQUE,38.99,1,Appartement,41,3,2978
9458AP8491,13  BD FOCH,22.6,1,Appartement,27,1,2982
9452E7147,26  RUE DE PLAISANCE,126.82,1,Appartement,109,4,2977
9452AJ64115,43  RUE DU PORT,70.12,1,Appartement,72,3,2977
9480D1191,25  RUE LEROYER,53.22,1,Appartement,57,2,2978
9452I891,33  RUE THIERS,29.23,1,Appartement,22,1,2977
9467F3526,7  RUE DE BERULLE,48.37,2,Appartement,50,3,2980
9417DS4516,90  RUE DE PLESSIS TREVISE,67.38,2,Appartement,66,3,2983
9415V182,142  AV DU GENERAL LECLERC,33.78,1,Appartement,34,2,2979
9480P603,30  AV DE LA REPUBLIQUE,55.95,1,Appartement,56,3,2978
9452F3610,171   GR  RUE CHARLES DE GAULLE,61.25,2,Appartement,63,3,2977
9433AM46637,10 B RUE LOUIS AUROUX,48.83,1,Appartement,55,2,2981
9467C368,125  AV DE PARIS,82.73,1,Appartement,90,3,2980
9452T4785,16  AV DE JOINVILLE,27.4,1,Appartement,25,1,2977
9480T2428,5  PL BERAULT,28.2,1,Appartement,28,1,2978
9458AM12129,3  VLA DU TROCADERO,23.91,1,Appartement,26,2,2982
9415K9419,4  RUE JEAN GRANDEL,80.95,4,Appartement,80,2,2979
9458AB10011,3 B RUE DE L ORAGE,40.88,1,Appartement,42,2,2982
9480K14127,25  AV DES MURS DU PARC,20.2,1,Appartement,20,1,2978
9417AO207257,8  RUE DE VERDUN,60.33,2,Appartement,62,4,2983
9452F353,3  RUE DU MARECHAL VAILLANT,60.81,2,Appartement,69,3,2977
9452AH1231,14  RUE MARCELLE,37.41,2,Appartement,40,1,2977
9467H1062,7  RUE JEAN MERMOZ,17.53,2,Appartement,18,1,2980
9467G121161,1  SQ NUNGESSER,46.16,2,Appartement,45,3,2980
9433U13916,19 B RUE NUNGESSER,38.14,2,Appartement,37,2,2981
9433V518,21  AV DE STALINGRAD,26.61,1,Appartement,46,2,2981
9417AG8324,22  RUE PIERRE MARIE DERRIEN,58.35,1,Appartement,58,1,2983
9452Q5919,23  BD DE STRASBOURG,78.68,1,Appartement,74,3,2977
9415AE2322,11 B RUE LEON MENU,100.01,1,Maison,103,4,2979
9480H12184,84  RUE DE LA JARRY,37.41,1,Appartement,38,2,2978
9480G17811,102  RUE DIDEROT,26.1,2,Appartement,26,2,2978
9480S7118,42  RUE DES LAITIERES,26.75,2,Appartement,27,2,2978
9452H432,3  RUE PONT NOYELLES,82.67,1,Maison,80,4,2977
9452C8510,59  RUE DE PLAISANCE,99.68,2,Appartement,99,3,2977
9417DT9220,172  AV THERESE,53.16,2,Appartement,60,3,2983
9458AQ237245,43  BD FOCH,30.25,1,Appartement,30,1,2982
9452AK18841,4 B RUE DU VIADUC,70.06,1,Appartement,68,3,2977
9433Y22511,126  AV DE LA REPUBLIQUE,31.86,3,Appartement,33,2,2981
9458I532,212  AV DU GENERAL DE GAULLE,38.06,2,Appartement,38,2,2982
9417AO20783,8  RUE DE VERDUN,72.74,2,Appartement,72,5,2983
9415O153162,7 B RUE DU COLOMBIER,53.72,1,Appartement,54,2,2979
9467K175,62  AV SAINTE MARIE,20.03,1,Appartement,19,1,2980
9467E3113,11  RUE DU LAC,47.25,1,Appartement,57,3,2980
9480G17815,102  RUE DIDEROT,26,2,Appartement,26,2,2978
9467I8319,1  AV DE LA PELOUSE,42.66,2,Appartement,40,2,2980
9480T1413,114  AV DE PARIS,59.6,1,Appartement,42,3,2978
9458T2521,17  RUE DE LA STATION,42.74,1,Appartement,43,2,2982
9458Q738,26  RUE DU CANAL,16.63,1,Appartement,15,1,2982
9458AU557,244  AV PIERRE BROSSOLETTE,68.09,1,Appartement,67,3,2982
9458AS99147,44  AV DU GENERAL DE GAULLE,26.1,1,Appartement,30,1,2982
9452AD1014,4  RUE EMILE ZOLA,18.81,1,Appartement,20,1,2977
9458BC112113,9  QUAI D ARTOIS,115.34,1,Appartement,119,4,2982
9467F598,52  AV DU GEN DE GAULLE,32.2,1,Appartement,61,3,2980
9458B1536,5  RUE DE LA CROIX D EAU,23.27,4,Appartement,27,1,2982
9417AR190,7  VLA GALLIENI,65.86,1,Appartement,66,4,2983
9433BD11418,21  RUE DU CDT JEAN DUHAIL,52.68,1,Appartement,42,2,2981
9480N2143,23  AV GABRIEL PERI,13.98,4,Appartement,13,1,2978
9480X179320,32  AV FRANKLIN ROOSEVELT,26.4,1,Appartement,30,1,2978
95500AK77214,20  RUE DES MARECHAUX,77.71,1,Appartement,77,4,2984
95388AB1831,57  ALL DU VEXIN,90.07,1,Maison,93,5,2985
95218AO909225,1  RUE DES CAPUCINES,45.04,1,Appartement,46,2,2986
95572BA2828,76  RUE GEORGE SAND,61.05,1,Appartement,61,3,2987
95500AK64610,4 B RUE DU MOUTON,29.67,5,Maison,121,0,2984
95452AE31413,3  AV DE VERDUN,59.61,1,Appartement,60,3,2988
9539AD8021,  RUE PARMENTIER,41.75,1,Appartement,45,3,2989
95500AK89910,15  RUE DE LA BRETONNERIE,117.15,2,Appartement,107,3,2984
95313AP22246,9003  RES DU BOIS BOULOGNE,46.43,2,Appartement,46,2,2990
95218BD297,23   LA BUTTE OLIVE,103.19,1,Maison,96,5,2986
95313AC9436,7  RUE DES ROSIERS,99.1,1,Maison,85,5,2990
9539AI26714,22  RUE FRANCOIS VILLON,111.65,4,Appartement,50,2,2989
95127AX89145,9001  RES DES BOURGOGNES,29.1,2,Appartement,29,1,2991
95388AC5868,21  RUE DU LAITIER,112.75,1,Maison,75,4,2985
95572BA28173,78  RUE GEORGE SAND,38.7,1,Appartement,38,2,2987
95488AB83511,22  RUE DES TILLEULS,101.31,2,Appartement,100,6,2992
95218AT333,1  RUE DU PAPIER COUCHE,56.86,1,Appartement,57,3,2986
95323CH33711,16  RUE CHARLES GOUNOD,55.7,1,Appartement,55,3,2993
95313AN35731,12  ALL DU PALLADIO,46.89,2,Appartement,47,2,2990
